,ID,Year,LocationAbbr,LocationDesc,Class,Topic,Indicator,Response,DataSource,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Stratification,StratificationType,IndicatorId,LocationOrder,ParentStateDisplayOrder,FootnoteType,FootNoteSymbol,FootnoteText,URL,DatasourceAbbr,Agency
192,2901816.0,2016.0,WI,Wisconsin,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.1,3.2,180.0,Overall,Overall,CHCKIDNY,52.0,52.0,,,,,,
193,180503.0,2016.0,33340,"Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.2,,,2.0,4.4,56.0,Overall,Overall,CHCKIDNY,672.0,52.0,,,,,,
194,2906068.0,2016.0,WY,Wyoming,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,1.8,,,1.3,2.2,128.0,Overall,Overall,CHCKIDNY,53.0,53.0,,,,,,
195,2910368.0,2016.0,GU,Guam,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.1,,,1.2,3.1,47.0,Overall,Overall,CHCKIDNY,56.0,56.0,,,,,,
196,2914301.0,2016.0,PR,Puerto Rico,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.6,,,2.9,4.2,234.0,Overall,Overall,CHCKIDNY,60.0,60.0,,,,,,
197,185694.0,2016.0,41980,"San Juan-Carolina-Caguas, PR Metropolitan Statistical Area",Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.5,,,2.8,4.2,153.0,Overall,Overall,CHCKIDNY,886.0,60.0,,,,,,
198,2918189.0,2016.0,VI,Virgin Islands,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,1.7,,,0.8,2.6,29.0,Overall,Overall,CHCKIDNY,62.0,62.0,,,,,,
199,,,,,,,,,,,,,,,,,,,,,,,Datasource,,Behavioral Risk Factor Surveillance System,http://www.cdc.gov/brfss,BRFSS,CDC
200,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,%,Percent,,,
201,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,CI,95% Confidence Interval,,,
202,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,n,"“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.",,,
203,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,,Translates to no data available for a record.,,,
204,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,No Data,Translates to no data available for record.,,,
205,,,,,,,,,,,,,,,,,,,,,,,SuggestedCitation,,"Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.",https://www.cdc.gov/brfss/brfssprevalence/,,
206,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Prevalence Data and Data Analysis Tools,/brfss/data_tools.htm,,
207,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Behavioral Risk Factor Surveillance System (BRFSS),/brfss/index.html,,
208,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Division of Population Health,/nccdphp/dph/index.html,,
209,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Survey Data & Documentation,/brfss/data_documentation/index.htm,,
0,2695304.0,2015.0,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,,,53.0,Overall,Overall,CHCKIDNY,1.0,1.0,,,,,,
1,2694958.0,2015.0,UW,All States and DC (median) **,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,,,51.0,Overall,Overall,CHCKIDNY,2.0,2.0,,,,,,
2,2466366.0,2015.0,AL,Alabama,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,2.3,3.2,286.0,Overall,Overall,CHCKIDNY,3.0,3.0,,,,,,
3,2470527.0,2015.0,AK,Alaska,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,1.8,,,1.2,2.4,96.0,Overall,Overall,CHCKIDNY,4.0,4.0,,,,,,
4,2474921.0,2015.0,AZ,Arizona,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.8,,,3.3,4.3,412.0,Overall,Overall,CHCKIDNY,5.0,5.0,,,,,,
5,2478973.0,2015.0,AR,Arkansas,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.2,,,2.5,3.8,270.0,Overall,Overall,CHCKIDNY,6.0,6.0,,,,,,
6,2483519.0,2015.0,CA,California,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.0,2.7,344.0,Overall,Overall,CHCKIDNY,7.0,7.0,,,,,,
7,2488064.0,2015.0,CO,Colorado,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,2.1,2.8,414.0,Overall,Overall,CHCKIDNY,8.0,8.0,,,,,,
8,2491714.0,2015.0,CT,Connecticut,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,1.9,,,1.6,2.2,334.0,Overall,Overall,CHCKIDNY,9.0,9.0,,,,,,
9,2496905.0,2015.0,DE,Delaware,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.4,,,2.6,4.2,179.0,Overall,Overall,CHCKIDNY,10.0,10.0,,,,,,
10,2501140.0,2015.0,DC,District of Columbia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,1.9,3.2,159.0,Overall,Overall,CHCKIDNY,11.0,11.0,,,,,,
11,2504748.0,2015.0,FL,Florida,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.0,,,2.5,3.5,380.0,Overall,Overall,CHCKIDNY,12.0,12.0,,,,,,
12,2509545.0,2015.0,GA,Georgia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.0,,,2.4,3.6,190.0,Overall,Overall,CHCKIDNY,13.0,13.0,,,,,,
13,2514444.0,2015.0,HI,Hawaii,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.1,,,2.6,3.6,288.0,Overall,Overall,CHCKIDNY,14.0,14.0,,,,,,
14,2518073.0,2015.0,ID,Idaho,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,1.8,,,1.4,2.1,167.0,Overall,Overall,CHCKIDNY,15.0,15.0,,,,,,
15,2522552.0,2015.0,IL,Illinois,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.1,3.2,185.0,Overall,Overall,CHCKIDNY,16.0,16.0,,,,,,
16,2527283.0,2015.0,IN,Indiana,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,2.3,3.3,230.0,Overall,Overall,CHCKIDNY,17.0,17.0,,,,,,
17,2531447.0,2015.0,IA,Iowa,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,1.9,,,1.5,2.3,169.0,Overall,Overall,CHCKIDNY,18.0,18.0,,,,,,
18,2536249.0,2015.0,KS,Kansas,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.9,,,2.7,3.2,851.0,Overall,Overall,CHCKIDNY,19.0,19.0,,,,,,
19,2539628.0,2015.0,KY,Kentucky,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.0,,,2.5,3.6,356.0,Overall,Overall,CHCKIDNY,20.0,20.0,,,,,,
20,2543778.0,2015.0,LA,Louisiana,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,2.3,3.3,191.0,Overall,Overall,CHCKIDNY,21.0,21.0,,,,,,
21,2548818.0,2015.0,ME,Maine,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.1,3.0,281.0,Overall,Overall,CHCKIDNY,22.0,22.0,,,,,,
22,2552968.0,2015.0,MD,Maryland,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.3,,,1.8,2.9,431.0,Overall,Overall,CHCKIDNY,23.0,23.0,,,,,,
23,2557000.0,2015.0,MA,Massachusetts,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.0,2.8,291.0,Overall,Overall,CHCKIDNY,24.0,24.0,,,,,,
24,2561552.0,2015.0,MI,Michigan,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.4,,,3.0,3.8,380.0,Overall,Overall,CHCKIDNY,25.0,25.0,,,,,,
25,2565918.0,2015.0,MN,Minnesota,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.0,,,1.8,2.3,453.0,Overall,Overall,CHCKIDNY,26.0,26.0,,,,,,
26,2569718.0,2015.0,MS,Mississippi,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.9,,,2.4,3.4,239.0,Overall,Overall,CHCKIDNY,27.0,27.0,,,,,,
27,2574564.0,2015.0,MO,Missouri,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.2,3.3,280.0,Overall,Overall,CHCKIDNY,28.0,28.0,,,,,,
28,2578646.0,2015.0,MT,Montana,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,1.9,3.0,189.0,Overall,Overall,CHCKIDNY,29.0,29.0,,,,,,
29,2582766.0,2015.0,NE,Nebraska,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.1,2.7,550.0,Overall,Overall,CHCKIDNY,30.0,30.0,,,,,,
30,2587578.0,2015.0,NV,Nevada,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.3,,,2.3,4.2,118.0,Overall,Overall,CHCKIDNY,31.0,31.0,,,,,,
31,2591672.0,2015.0,NH,New Hampshire,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.2,3.2,254.0,Overall,Overall,CHCKIDNY,32.0,32.0,,,,,,
32,2595680.0,2015.0,NJ,New Jersey,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.0,,,1.7,2.4,315.0,Overall,Overall,CHCKIDNY,33.0,33.0,,,,,,
33,2600782.0,2015.0,NM,New Mexico,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.0,,,2.4,3.5,268.0,Overall,Overall,CHCKIDNY,34.0,34.0,,,,,,
34,2605280.0,2015.0,NY,New York,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.1,,,1.8,2.4,341.0,Overall,Overall,CHCKIDNY,35.0,35.0,,,,,,
35,2609123.0,2015.0,NC,North Carolina,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,2.3,3.3,213.0,Overall,Overall,CHCKIDNY,36.0,36.0,,,,,,
36,2613511.0,2015.0,ND,North Dakota,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.3,,,1.8,2.8,149.0,Overall,Overall,CHCKIDNY,37.0,37.0,,,,,,
37,2618033.0,2015.0,OH,Ohio,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.2,,,2.7,3.6,547.0,Overall,Overall,CHCKIDNY,38.0,38.0,,,,,,
38,2622436.0,2015.0,OK,Oklahoma,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.1,3.0,262.0,Overall,Overall,CHCKIDNY,39.0,39.0,,,,,,
39,2626588.0,2015.0,OR,Oregon,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.1,,,2.6,3.6,225.0,Overall,Overall,CHCKIDNY,40.0,40.0,,,,,,
40,2631238.0,2015.0,PA,Pennsylvania,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.1,3.2,177.0,Overall,Overall,CHCKIDNY,41.0,41.0,,,,,,
41,2634726.0,2015.0,RI,Rhode Island,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.1,3.2,207.0,Overall,Overall,CHCKIDNY,42.0,42.0,,,,,,
42,2640076.0,2015.0,SC,South Carolina,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.9,,,2.4,3.3,416.0,Overall,Overall,CHCKIDNY,43.0,43.0,,,,,,
43,2643983.0,2015.0,SD,South Dakota,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.2,,,1.7,2.6,232.0,Overall,Overall,CHCKIDNY,44.0,44.0,,,,,,
44,2647896.0,2015.0,TN,Tennessee,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.5,,,2.9,4.1,289.0,Overall,Overall,CHCKIDNY,45.0,45.0,,,,,,
45,2653293.0,2015.0,TX,Texas,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.3,3.2,600.0,Overall,Overall,CHCKIDNY,46.0,46.0,,,,,,
46,2657218.0,2015.0,UT,Utah,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.2,2.9,361.0,Overall,Overall,CHCKIDNY,47.0,47.0,,,,,,
47,2661451.0,2015.0,VT,Vermont,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.1,3.0,202.0,Overall,Overall,CHCKIDNY,48.0,48.0,,,,,,
48,2666328.0,2015.0,VA,Virginia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.3,,,1.9,2.7,261.0,Overall,Overall,CHCKIDNY,49.0,49.0,,,,,,
49,2669675.0,2015.0,WA,Washington,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.3,,,2.9,3.6,708.0,Overall,Overall,CHCKIDNY,50.0,50.0,,,,,,
50,2674456.0,2015.0,WV,West Virginia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.6,,,3.1,4.2,250.0,Overall,Overall,CHCKIDNY,51.0,51.0,,,,,,
51,2678805.0,2015.0,WI,Wisconsin,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.2,,,1.8,2.6,203.0,Overall,Overall,CHCKIDNY,52.0,52.0,,,,,,
52,2683394.0,2015.0,WY,Wyoming,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.8,,,2.3,3.4,224.0,Overall,Overall,CHCKIDNY,53.0,53.0,,,,,,
53,2686893.0,2015.0,GU,Guam,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,4.0,,,2.7,5.3,69.0,Overall,Overall,CHCKIDNY,56.0,56.0,,,,,,
54,2691597.0,2015.0,PR,Puerto Rico,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.2,3.1,171.0,Overall,Overall,CHCKIDNY,60.0,60.0,,,,,,
55,,,,,,,,,,,,,,,,,,,,,,,Datasource,,Behavioral Risk Factor Surveillance System,http://www.cdc.gov/brfss,BRFSS,CDC
56,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,%,Percent,,,
57,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,CI,95% Confidence Interval,,,
58,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,n,"“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.",,,
59,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,,Translates to no data available for a record.,,,
60,,,,,,,,,,,,,,,,,,,,,,,MeasureDefinitions,No Data,Translates to no data available for record.,,,
61,,,,,,,,,,,,,,,,,,,,,,,SuggestedCitation,,"Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.",https://www.cdc.gov/brfss/brfssprevalence/,,
62,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Prevalence Data and Data Analysis Tools,/brfss/data_tools.htm,,
63,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Behavioral Risk Factor Surveillance System (BRFSS),/brfss/index.html,,
64,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Division of Population Health,/nccdphp/dph/index.html,,
65,,,,,,,,,,,,,,,,,,,,,,,RelatedLinks,,Survey Data & Documentation,/brfss/data_documentation/index.htm,,
0,2464569.0,2014.0,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,,,53.0,Overall,Overall,CHCKIDNY,1.0,1.0,,,,,,
1,2464915.0,2014.0,UW,All States and DC (median) **,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,,,51.0,Overall,Overall,CHCKIDNY,2.0,2.0,,,,,,
2,2271454.0,2014.0,AL,Alabama,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.0,,,2.6,3.4,328.0,Overall,Overall,CHCKIDNY,3.0,3.0,,,,,,
3,2275267.0,2014.0,AK,Alaska,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.1,,,1.5,2.8,117.0,Overall,Overall,CHCKIDNY,4.0,4.0,,,,,,
4,2277839.0,2014.0,AZ,Arizona,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.5,,,3.1,3.9,792.0,Overall,Overall,CHCKIDNY,5.0,5.0,,,,,,
5,2281693.0,2014.0,AR,Arkansas,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.0,,,2.5,3.6,246.0,Overall,Overall,CHCKIDNY,6.0,6.0,,,,,,
6,2286001.0,2014.0,CA,California,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.0,2.8,251.0,Overall,Overall,CHCKIDNY,7.0,7.0,,,,,,
7,2289406.0,2014.0,CO,Colorado,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.1,2.7,401.0,Overall,Overall,CHCKIDNY,8.0,8.0,,,,,,
8,2292629.0,2014.0,CT,Connecticut,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,2.1,2.9,234.0,Overall,Overall,CHCKIDNY,9.0,9.0,,,,,,
9,2296547.0,2014.0,DE,Delaware,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.5,,,2.8,4.3,180.0,Overall,Overall,CHCKIDNY,10.0,10.0,,,,,,
10,2300068.0,2014.0,DC,District of Columbia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.2,,,1.5,3.0,137.0,Overall,Overall,CHCKIDNY,11.0,11.0,,,,,,
11,2303621.0,2014.0,FL,Florida,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.8,,,3.3,4.3,435.0,Overall,Overall,CHCKIDNY,12.0,12.0,,,,,,
12,2308179.0,2014.0,GA,Georgia,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.0,,,2.5,3.5,279.0,Overall,Overall,CHCKIDNY,13.0,13.0,,,,,,
13,2310911.0,2014.0,HI,Hawaii,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,4.2,,,3.5,4.8,343.0,Overall,Overall,CHCKIDNY,14.0,14.0,,,,,,
14,2315133.0,2014.0,ID,Idaho,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.5,,,2.0,3.0,175.0,Overall,Overall,CHCKIDNY,15.0,15.0,,,,,,
15,2319389.0,2014.0,IL,Illinois,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.1,3.2,161.0,Overall,Overall,CHCKIDNY,16.0,16.0,,,,,,
16,2321986.0,2014.0,IN,Indiana,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.3,3.0,417.0,Overall,Overall,CHCKIDNY,17.0,17.0,,,,,,
17,2326102.0,2014.0,IA,Iowa,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.7,,,2.2,3.1,263.0,Overall,Overall,CHCKIDNY,18.0,18.0,,,,,,
18,2329784.0,2014.0,KS,Kansas,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.3,2.9,444.0,Overall,Overall,CHCKIDNY,19.0,19.0,,,,,,
19,2333498.0,2014.0,KY,Kentucky,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.5,,,3.0,3.9,536.0,Overall,Overall,CHCKIDNY,20.0,20.0,,,,,,
20,2337448.0,2014.0,LA,Louisiana,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.9,,,2.5,3.4,246.0,Overall,Overall,CHCKIDNY,21.0,21.0,,,,,,
21,2340825.0,2014.0,ME,Maine,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.3,,,2.0,2.7,283.0,Overall,Overall,CHCKIDNY,22.0,22.0,,,,,,
22,2344940.0,2014.0,MD,Maryland,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.0,,,2.4,3.5,471.0,Overall,Overall,CHCKIDNY,23.0,23.0,,,,,,
23,2348287.0,2014.0,MA,Massachusetts,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.1,,,2.7,3.6,610.0,Overall,Overall,CHCKIDNY,24.0,24.0,,,,,,
24,2352008.0,2014.0,MI,Michigan,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.3,,,2.8,3.8,354.0,Overall,Overall,CHCKIDNY,25.0,25.0,,,,,,
25,2355875.0,2014.0,MN,Minnesota,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.1,,,1.8,2.3,395.0,Overall,Overall,CHCKIDNY,26.0,26.0,,,,,,
26,2359124.0,2014.0,MS,Mississippi,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.9,,,2.2,3.5,173.0,Overall,Overall,CHCKIDNY,27.0,27.0,,,,,,
27,2363142.0,2014.0,MO,Missouri,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.0,2.9,249.0,Overall,Overall,CHCKIDNY,28.0,28.0,,,,,,
28,2367001.0,2014.0,MT,Montana,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.1,3.1,232.0,Overall,Overall,CHCKIDNY,29.0,29.0,,,,,,
29,2369895.0,2014.0,NE,Nebraska,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.2,,,1.9,2.4,684.0,Overall,Overall,CHCKIDNY,30.0,30.0,,,,,,
30,2374031.0,2014.0,NV,Nevada,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.2,,,2.4,4.0,158.0,Overall,Overall,CHCKIDNY,31.0,31.0,,,,,,
31,2377523.0,2014.0,NH,New Hampshire,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.1,,,1.7,2.5,182.0,Overall,Overall,CHCKIDNY,32.0,32.0,,,,,,
32,2380840.0,2014.0,NJ,New Jersey,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.4,,,2.0,2.8,373.0,Overall,Overall,CHCKIDNY,33.0,33.0,,,,,,
33,2385254.0,2014.0,NM,New Mexico,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,3.3,,,2.8,3.8,357.0,Overall,Overall,CHCKIDNY,34.0,34.0,,,,,,
34,2388531.0,2014.0,NY,New York,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.0,,,1.6,2.4,165.0,Overall,Overall,CHCKIDNY,35.0,35.0,,,,,,
35,2392123.0,2014.0,NC,North Carolina,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.2,3.0,232.0,Overall,Overall,CHCKIDNY,36.0,36.0,,,,,,
36,2396344.0,2014.0,ND,North Dakota,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.2,,,1.8,2.6,231.0,Overall,Overall,CHCKIDNY,37.0,37.0,,,,,,
37,2400038.0,2014.0,OH,Ohio,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.9,,,2.5,3.3,448.0,Overall,Overall,CHCKIDNY,38.0,38.0,,,,,,
38,2403128.0,2014.0,OK,Oklahoma,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,BRFSS,%,Crude Prevalence,2.6,,,2.2,3.0,292.0,Overall,Overall,CHCKIDNY,39.0,39.0,,,,,,
