"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"178330";"2016";"26420";"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.5";"";"";"1.9";"5.1";"86";"Overall";"Overall";"CHCKIDNY";"500";"46";"";"";"";"";"";""
"185041";"2016";"41700";"San Antonio-New Braunfels, TX Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.3";"";"";"2.4";"6.2";"30";"Overall";"Overall";"CHCKIDNY";"877";"46";"";"";"";"";"";""
"188483";"2016";"48660";"Wichita Falls, TX Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"*";"*";"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.";"";"";"23";"Overall";"Overall";"CHCKIDNY";"1049";"46";"";"";"";"";"";""
"2880868";"2016";"UT";"Utah";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.6";"";"";"2.2";"2.9";"396";"Overall";"Overall";"CHCKIDNY";"47";"47";"";"";"";"";"";""
"180153";"2016";"30860";"Logan, UT-ID Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"*";"*";"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.";"";"";"18";"Overall";"Overall";"CHCKIDNY";"605";"47";"";"";"";"";"";""
"182361";"2016";"36260";"Ogden-Clearfield, UT Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.5";"";"";"1.9";"3.2";"88";"Overall";"Overall";"CHCKIDNY";"744";"47";"";"";"";"";"";""
"183565";"2016";"39340";"Provo-Orem, UT Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.7";"";"";"1.8";"3.7";"57";"Overall";"Overall";"CHCKIDNY";"823";"47";"";"";"";"";"";""
"184919";"2016";"41620";"Salt Lake City, UT Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.2";"";"";"1.7";"2.8";"89";"Overall";"Overall";"CHCKIDNY";"875";"47";"";"";"";"";"";""
"2885244";"2016";"VT";"Vermont";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.8";"";"";"2.3";"3.3";"212";"Overall";"Overall";"CHCKIDNY";"48";"48";"";"";"";"";"";""
"173725";"2016";"15540";"Burlington-South Burlington, VT Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.4";"";"";"1.4";"3.3";"45";"Overall";"Overall";"CHCKIDNY";"234";"48";"";"";"";"";"";""
"2889141";"2016";"VA";"Virginia";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.5";"";"";"2.1";"2.9";"286";"Overall";"Overall";"CHCKIDNY";"49";"49";"";"";"";"";"";""
"184139";"2016";"40060";"Richmond, VA Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.0";"";"";"2.0";"4.0";"47";"Overall";"Overall";"CHCKIDNY";"839";"49";"";"";"";"";"";""
"188262";"2016";"47260";"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"1.9";"";"";"1.3";"2.6";"49";"Overall";"Overall";"CHCKIDNY";"1016";"49";"";"";"";"";"";""
"2893087";"2016";"WA";"Washington";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.3";"";"";"3.0";"3.7";"644";"Overall";"Overall";"CHCKIDNY";"50";"50";"";"";"";"";"";""
"185766";"2016";"42644";"Seattle-Bellevue-Everett, WA Metropolitan Division";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.0";"";"";"2.5";"3.5";"202";"Overall";"Overall";"CHCKIDNY";"903";"50";"";"";"";"";"";""
"187234";"2016";"44060";"Spokane-Spokane Valley, WA Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.3";"";"";"2.3";"4.3";"60";"Overall";"Overall";"CHCKIDNY";"940";"50";"";"";"";"";"";""
"2896791";"2016";"WV";"West Virginia";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.6";"";"";"3.2";"4.1";"314";"Overall";"Overall";"CHCKIDNY";"51";"51";"";"";"";"";"";""
"172261";"2016";"13220";"Beckley, WV Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.7";"";"";"2.8";"6.6";"27";"Overall";"Overall";"CHCKIDNY";"179";"51";"";"";"";"";"";""
"174030";"2016";"16620";"Charleston, WV Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.1";"";"";"2.9";"5.4";"48";"Overall";"Overall";"CHCKIDNY";"262";"51";"";"";"";"";"";""
"2901816";"2016";"WI";"Wisconsin";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.7";"";"";"2.1";"3.2";"180";"Overall";"Overall";"CHCKIDNY";"52";"52";"";"";"";"";"";""
"180503";"2016";"33340";"Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.2";"";"";"2.0";"4.4";"56";"Overall";"Overall";"CHCKIDNY";"672";"52";"";"";"";"";"";""
"2906068";"2016";"WY";"Wyoming";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"1.8";"";"";"1.3";"2.2";"128";"Overall";"Overall";"CHCKIDNY";"53";"53";"";"";"";"";"";""
"2910368";"2016";"GU";"Guam";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.1";"";"";"1.2";"3.1";"47";"Overall";"Overall";"CHCKIDNY";"56";"56";"";"";"";"";"";""
"2914301";"2016";"PR";"Puerto Rico";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.6";"";"";"2.9";"4.2";"234";"Overall";"Overall";"CHCKIDNY";"60";"60";"";"";"";"";"";""
"185694";"2016";"41980";"San Juan-Carolina-Caguas, PR Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.5";"";"";"2.8";"4.2";"153";"Overall";"Overall";"CHCKIDNY";"886";"60";"";"";"";"";"";""
"2918189";"2016";"VI";"Virgin Islands";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"1.7";"";"";"0.8";"2.6";"29";"Overall";"Overall";"CHCKIDNY";"62";"62";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Datasource";"";"Behavioral Risk Factor Surveillance System";"http://www.cdc.gov/brfss";"BRFSS";"CDC"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"%";"Percent";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"CI";"95% Confidence Interval";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"n";"“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"N/A";"Translates to no data available for a record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"No Data";"Translates to no data available for record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SuggestedCitation";"";"Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.";"https://www.cdc.gov/brfss/brfssprevalence/";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Prevalence Data and Data Analysis Tools";"/brfss/data_tools.htm";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Behavioral Risk Factor Surveillance System (BRFSS)";"/brfss/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Division of Population Health";"/nccdphp/dph/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Survey Data & Documentation";"/brfss/data_documentation/index.htm";"";""
